RequestId,69bd9827620f00a58b1a07d1
99255,274.7226563
99390,274.9164734
99525,276.438385
99660,278.2457581
99795,277.9243774
99930,277.2905273
100065,277.04422
100200,273.2962341
100335,273.7391968
100470,275.5922546
100605,277.2704773
100740,275.3544617
100875,276.7200012
101010,273.7772522
101145,273.0734253
101280,271.0237427
101415,271.7706604
101550,267.7133789
101685,267.0682983
101820,269.4042664
101955,270.8649902
102090,271.7500916
102225,270.903595
102360,270.7446594
102495,267.4657593
102630,267.3976746
102765,268.1863403
102900,264.8052063
103035,265.7077332
103170,267.2814636
103305,268.3009644
103440,265.0295105
103575,264.142395
103710,264.5317688
103845,263.8343506
103980,263.382843
104115,263.8634644
104250,264.8395386
104385,264.3681946
104520,262.6065063
104655,263.2128601
104790,262.1678467
104925,262.0718384
105060,259.1808472
105195,256.453064
105330,259.1170959
105465,260.0613098
105600,259.6912842
105735,257.3509216
105870,259.1060486
106005,258.2050171
106140,259.1390076
106275,260.3352356
106410,258.9351807
106545,257.0001526
106680,256.3269653
106815,257.817627
106950,258.2318726
107085,257.6581116
107220,258.2661133
107355,254.9963074
107490,255.1674957
107625,253.6500244
107760,250.6012421
107895,253.2225647
108030,251.8846893
108165,252.6025543
108300,253.8823242
108435,255.3355255
108570,255.146759
108705,251.9240875
108840,254.0605316
108975,255.5413971
109110,253.3903809
109245,255.18396
109380,254.4163361
109515,254.2000885
109650,251.8001556
109785,251.1680756
109920,250.627121
110055,250.8841095
110190,250.9736633
110325,254.176712
110460,254.8754883
110595,253.4391785
110730,252.3874969
110865,251.2810211
111000,251.3175812
111135,250.6665192
111270,251.8849335
111405,253.5270691
111540,252.3498535
111675,252.5828247
111810,250.2391815
111945,251.9700928
112080,251.4976044
112215,249.2690735
112350,249.577774
112485,250.5741882
112620,249.9519653
112755,248.1663666
112890,248.3213196
113025,249.2035217
113160,246.5452118
113295,246.4442749
113430,244.9241791
113565,244.1261444
113700,245.155838
113835,244.8249207
113970,243.995575
114105,244.7019348
114240,242.8252716
114375,242.6212769
114510,241.013092
114645,240.0554504
114780,237.1226196
114915,237.6669617
115050,237.1086121
115185,241.8492737
115320,238.3067017
115455,236.1342163
115590,235.5238495
115725,233.5917664
115860,234.0048981
115995,232.8127747
116130,232.2440338
116265,231.4174957
116400,232.5961609
116535,229.3132019
116670,229.0600586
116805,228.004364
116940,226.7248993
117075,226.316391
117210,223.0168915
117345,223.2423401
117480,223.1241455
117615,224.7398376
117750,223.8106384
117885,222.0553436
118020,220.9297943
118155,217.9827881
118290,219.3903198
118425,218.0844116
118560,218.1829071
118695,217.1099243
118830,216.8576202
118965,215.9320679
119100,214.0197906
119235,214.1371613
119370,210.9891205
119505,211.5561829
119640,210.9153442
119775,209.934906
119910,209.2161865
120045,211.4408875
120180,209.2547302
120315,206.5954437
120450,204.6084747
120585,204.7302856
120720,203.3908386
120855,202.3782654
120990,202.269577
121125,202.9055939
121260,199.7763977
121395,198.0171814
121530,196.9788208
121665,194.8244934
121800,193.9773712
121935,194.2735901
122070,192.9985962
122205,193.9769745
122340,192.7458801
122475,189.0559235
122610,189.1947174
122745,187.948349
122880,187.09552
123015,184.2107239
123150,184.5895386
123285,183.511673
123420,182.6977539
123555,181.9626007
123690,179.740448
123825,179.3242035
123960,177.7190857
124095,177.4017181
124230,175.4095306
124365,174.1703644
124500,176.532486
124635,172.8883667
124770,171.8315582
124905,169.9498901
125040,166.0789948
125175,166.641037
125310,166.0811005
125445,164.1555023
125580,163.7035065
125715,161.6622467
125850,161.2755585
125985,161.4971619
126120,159.1929169
126255,157.5888062
126390,156.5731049
126525,157.0334473
126660,155.6989594
126795,155.5973663
126930,153.7814636
127065,153.1416168
127200,150.2628021
127335,149.3083038
127470,147.3810883
127605,146.8110046
127740,146.7936859
127875,146.1134796
128010,145.2388611
128145,142.8652954
128280,142.3874969
128415,140.5276031
128550,140.2650299
128685,137.9987335
128820,137.1817322
128955,136.4570465
129090,135.5040588
129225,134.6000214
129360,134.7307129
129495,134.1247864
129630,131.7160492
129765,129.1009369
129900,130.8299255
130035,129.6018829
130170,127.7782135
130305,126.8232651
130440,125.6373215
130575,123.9652023
130710,123.7862701
130845,121.7184677
130980,121.2877426
131115,120.0792084
131250,120.1169739
131385,118.4092941
131520,117.2031479
131655,116.751358
131790,116.8552856
131925,115.3457108
132060,114.7067261
132195,114.569519
132330,114.08918
132465,112.6278381
132600,111.257309
132735,110.5707397
132870,108.6375351
133005,108.7715454
133140,107.6736298
133275,106.9450226
133410,106.9852142
133545,106.7500458
133680,106.7697372
133815,104.8295135
133950,104.6123276
134085,104.2241058
134220,102.8530731
134355,102.5956421
134490,101.5979614
134625,101.0274277
134760,100.0019455
134895,100.3173752
135030,98.76309967
135165,98.1673584
135300,98.49529266
135435,97.07521057
135570,97.5173111
135705,96.09228516
135840,96.55181122
135975,95.19779968
136110,94.57681274
136245,95.22237396
136380,94.50323486
136515,94.311409
136650,92.69224548
136785,92.42195892
136920,92.45495605
137055,92.08296967
137190,90.99843597
137325,91.17388153
137460,90.7590332
137595,89.67672729
137730,88.72499847
137865,88.75579834
138000,88.72049713
138135,89.71995544
138270,88.4888916
138405,88.26130676
138540,89.19490814
138675,88.04833221
138810,87.83655548
138945,87.06716919
139080,87.3530426
139215,86.96550751
139350,86.63193512
139485,85.19367218
139620,85.20185852
139755,85.22136688
139890,85.44107056
140025,85.29871368
140160,85.05684662
140295,84.25128937
140430,84.73371887
140565,84.70441437
140700,85.20960236
140835,85.47816467
140970,85.42474365
141105,85.35928345
141240,84.61304474
141375,85.30215454
141510,84.23101807
141645,84.50175476
141780,84.12763214
141915,84.04270172
142050,85.6671524
142185,85.12137604
142320,84.80671692
142455,85.11706543
142590,85.28541565
142725,85.07445526
142860,85.70274353
142995,86.5403595
143130,86.27014923
143265,86.10527039
143400,87.04114532
143535,85.5362854
143670,85.79289246
143805,86.37451172
143940,87.18981171
144075,87.17002106
144210,87.94708252
144345,88.77294922
144480,88.23361206
144615,88.64839172
144750,88.22078705
144885,90.16836548
145020,90.68854523
145155,89.97396851
145290,90.75605774
145425,91.55063629
145560,91.36436462
145695,91.85328674
145830,92.21644592
145965,92.71569824
146100,93.67002869
146235,95.20487976
146370,94.97042847
146505,95.1655426
146640,96.36421204
146775,96.81771088
146910,96.56719208
147045,97.68605804
147180,98.55532074
147315,98.27239227
147450,98.57226563
147585,100.3557053
147720,100.4583511
147855,101.105072
147990,102.1393509
148125,103.2887955
148260,104.168541
148395,104.1939011
148530,105.3766785
148665,106.7445068
148800,107.7457581
148935,108.8011169
149070,108.4705734
149205,109.8615799
149340,111.1690063
149475,111.9679718
149610,111.508255
149745,112.8728409
149880,114.7158127
150015,115.5091782
150150,115.7348709
150285,118.1347885
150420,118.9327087
150555,119.9196396
150690,119.9979935
150825,121.2917404
150960,121.7778397
151095,124.1823196
151230,123.6972275
151365,125.2645187
151500,125.509903
151635,126.0565338
151770,128.1448822
151905,129.8688812
152040,130.0250702
152175,131.5050049
152310,133.0465851
152445,134.6140594
152580,136.174118
152715,137.2084808
152850,138.098999
152985,138.2109528
153120,139.1525421
153255,140.6716003
153390,142.2530975
153525,142.5996857
153660,144.1078644
153795,146.0414276
153930,145.9975739
154065,146.9797516
154200,149.1186829
154335,150.5503693
154470,150.9158783
154605,151.1386871
154740,153.7959137
154875,154.1402893
155010,155.5518036
155145,156.879303
155280,158.4330902
155415,158.4277954
155550,159.662384
155685,161.1733551
155820,161.870575
155955,164.5574799
156090,165.787384
156225,165.8585205
156360,167.6063385
156495,169.4439392
156630,170.6695709
156765,169.9746704
156900,171.7928619
157035,174.0186157
157170,175.1928864
157305,175.1400299
157440,176.4184723
157575,176.2613373
157710,179.0167694
157845,179.6772614
157980,180.6599731
158115,180.644455
158250,183.0891266
158385,183.5979767
158520,184.8544922
158655,184.622467
158790,187.21521
158925,187.5166168
159060,188.1033173
159195,188.1936493
159330,191.1552277
159465,191.8664856
159600,191.8327179
159735,192.0466614
159870,194.5433807
160005,195.5086212
160140,195.1377106
160275,195.6374054
160410,196.5240326
160545,197.2039948
160680,199.6542511
160815,198.3333435
160950,199.2120514
161085,200.6091766
161220,200.5947418
161355,202.7774811
161490,203.2854614
161625,202.9762115
161760,202.7740173
161895,203.3887329
162030,204.6694794
162165,206.7670593
162300,205.6324768
162435,204.2389984
162570,205.8664093
162705,206.7604218
162840,206.3960571
162975,208.5534515
163110,207.9927521
163245,208.0849457
163380,209.4776001
163515,210.2687378
163650,208.7951355
163785,208.9777222
163920,210.1532745
164055,210.2052155
164190,210.5538483
164325,209.2941284
164460,211.5885468
164595,210.7898102
164730,210.4128876
164865,210.2847443
165000,209.3500671
165135,209.9683685
165270,210.4097595
165405,211.2577972
165540,209.4781342
165675,209.3507538
165810,210.9316711
165945,209.2640533
166080,210.6705627
166215,208.9775848
166350,210.0383759
166485,210.1020203
166620,209.8549652
166755,208.6995697
166890,210.2991486
167025,210.8303833
167160,209.101532
167295,210.3499756
167430,207.5354919
167565,208.9542694
167700,207.2771454
167835,207.461319
167970,206.4241028
168105,206.3717957
168240,205.0520935
168375,207.1419525
168510,206.233078
168645,204.7414246
168780,204.8404388
168915,203.2831879
169050,204.235321
169185,203.1813965
169320,202.8193665
169455,202.1119232
169590,201.3364563
169725,201.4305878
169860,201.2283325
169995,201.2699432
170130,199.3924713
170265,198.9092255
170400,197.7224121
170535,196.8363647
170670,197.0586395
170805,197.4380951
170940,195.6501465
171075,195.644577
171210,195.0359192
171345,193.3489838
171480,194.0699921
171615,193.4449768
171750,191.4755249
171885,191.5391541
172020,190.039856
172155,191.1579742
172290,190.148819
172425,189.3858032
172560,187.3593445
172695,187.9831543
172830,186.3757019
172965,185.7977753
173100,185.1104431
173235,185.7646332
173370,183.3614502
173505,183.4181213
173640,183.2510223
173775,182.4355927
173910,181.7300873
174045,180.3490143
174180,180.8612518
174315,179.6230469
174450,178.7697144
174585,177.4688721
174720,176.2895966
174855,176.8380127
174990,176.218399
175125,175.846283
175260,174.5789795
175395,173.6464539
175530,173.1204834
175665,173.5740967
175800,171.9162292
175935,170.1703033
176070,170.8714142
176205,169.609314
176340,169.5791016
176475,169.5499725
176610,168.6994476
176745,166.7401428
176880,167.3303833
177015,166.5648651
177150,165.6100769
177285,165.2915344
177420,165.4390259
177555,164.0700378
177690,165.1628723
177825,163.6255035
177960,163.3675385
178095,162.2288971
178230,161.2007294
178365,161.346756
178500,160.1672211
178635,160.2006073
178770,159.48172
178905,159.164093
179040,158.3932495
179175,158.458847
179310,157.5995331
179445,157.3896027
179580,156.4464111
179715,156.1049347
179850,155.4223633
179985,155.0244141
180120,154.297821
180255,154.1605988
180390,153.8500366
180525,152.9656372
180660,152.9119263
180795,153.4913483
180930,132.1826935
181065,118.5121613
181200,117.2322464
181335,116.6904831
181470,116.599617
181605,115.4077301
181740,115.545723
181875,115.1918259
182010,114.3103638
182145,115.0749741
182280,114.1610107
182415,114.0417328
182550,113.4711456
182685,113.8478241
182820,112.5962906
182955,112.7983017
183090,112.7874527
183225,112.8482056
183360,112.269516
183495,112.0426941
183630,111.817421
183765,112.0183411
183900,111.3404694
184035,110.9326401
184170,110.5595627
184305,110.880867
184440,110.6275101
184575,111.1528931
184710,110.3719254
184845,110.5131836
184980,110.0442047
185115,110.2439194
185250,109.44767
185385,109.7144165
185520,108.8883133
185655,109.0725937
185790,109.289505
185925,108.3403549
186060,108.9950867
186195,108.5926285
186330,108.7884445
186465,108.4169388
186600,108.9647217
186735,108.0762253
186870,108.67173
187005,108.3657379
187140,108.7915039
187275,108.8579941
187410,108.1781235
187545,107.9152069
187680,107.6539459
187815,107.4566956
187950,108.1480713
188085,108.235466
188220,107.4305573
188355,107.3043289
188490,107.7953415
188625,107.4817581
188760,107.4182281
188895,108.0153122
189030,107.7829742
189165,107.6057358
189300,107.7010956
189435,107.2080688
189570,107.8795776
189705,107.8811264
189840,108.2427521
189975,107.7709351
190110,107.6167603
190245,108.6260605
190380,108.2556992
190515,108.1011429
190650,108.1239243
190785,108.670311
190920,108.4937057
191055,109.3793869
191190,109.1534882
191325,109.0566864
191460,109.0729752
191595,108.6870499
191730,109.5457153
191865,109.6036911
192000,109.8150711
192135,109.5697784
192270,109.6687698
192405,109.6735306
192540,109.7290344
192675,110.5623093
192810,110.4816208
192945,111.0877228
193080,110.7106476
193215,111.3006439
193350,111.3464661
193485,111.8417816
193620,111.5715332
193755,112.0271149
193890,111.5858307
194025,112.7203827
194160,112.1868591
194295,112.8879471
194430,112.6351166
194565,113.7118149
194700,113.7928619
194835,113.8764725
194970,114.1021805
195105,114.8313751
195240,114.6818924
195375,114.196701
195510,114.4024506
195645,114.9674606
195780,114.646553
195915,115.7445526
196050,116.4911957
196185,115.4275742
196320,116.881012
196455,116.8320465
196590,116.7306595
196725,116.7795868
196860,117.5591431
196995,118.7646255
197130,118.3255005
197265,118.640358
197400,118.7754211
197535,118.4273911
197670,119.3346405
197805,119.8929596
197940,120.1112595
198075,120.6259613
198210,119.8687286
198345,120.7378387
198480,120.7180099
198615,121.6451035
198750,122.1331711
198885,122.0636215
199020,123.2408371
199155,122.7332993
199290,122.5518723
199425,123.1137085
199560,123.348999
199695,124.1999283
199830,124.4655609
199965,125.0018005
200100,125.1102753
200235,125.1116409
200370,125.3001938
200505,125.9508286
200640,125.7306137
200775,126.3003693
200910,126.9263458
201045,126.602829
201180,127.2229767
201315,127.6267166
201450,127.3297119
201585,129.2883148
201720,127.9499741
201855,129.0279083
201990,129.0589294
202125,130.3026886
202260,129.4234619
202395,129.9935303
202530,131.108078
202665,131.3027344
202800,131.2757568
202935,131.6938629
203070,132.5848846
203205,132.1667633
203340,132.8376617
203475,132.0116882
203610,133.1996307
203745,133.037796
203880,133.7625122
204015,133.9470215
204150,134.236969
204285,134.4306641
204420,134.526535
204555,134.3431549
204690,134.5364532
204825,136.0366058
204960,135.6216125
205095,136.4276581
205230,136.3931122
205365,136.2366791
205500,136.6799927
205635,136.2525024
205770,136.7121735
205905,137.1453552
206040,137.2416534
206175,137.9296265
206310,138.5656128
206445,139.0103149
206580,138.2384338
206715,139.3482208
206850,139.7577362
206985,139.8093109
207120,140.3740082
207255,140.2762146
207390,139.0890961
207525,140.3650055
207660,139.9033661
207795,141.2316132
207930,141.5014343
208065,142.2082214
208200,141.5659637
208335,142.8247833
208470,142.9856873
208605,142.2991791
208740,143.283905
208875,142.9849701
209010,142.5704651
209145,143.3723145
209280,143.8871307
209415,142.9958344
209550,143.9131012
209685,145.2574921
209820,144.3739014
209955,144.4789734
210090,144.5641937
210225,145.0801544
210360,145.312912
210495,146.0895996
210630,144.9612732
210765,145.7645264
210900,145.0493164
211035,147.3204803
211170,145.8277435
211305,146.5417938
211440,145.7220154
211575,147.661911
211710,147.3004303
211845,147.3873444
211980,147.4159546
212115,148.603775
212250,147.5668182
212385,147.8588562
212520,147.861908
212655,149.4017334
212790,148.8713989
212925,148.7714233
213060,148.4958038
213195,149.9011536
213330,149.7648926
213465,149.6318359
213600,149.2261353
213735,149.3249817
213870,150.1402435
214005,149.811615
214140,150.8382568
214275,149.7381134
214410,150.4714661
214545,149.6742096
214680,151.5005341
214815,151.6726379
214950,151.1033478
215085,150.9834442
215220,150.8036652
215355,151.4884338
215490,151.394043
215625,151.5549164
215760,151.5775909
215895,151.9589081
216030,152.1093903
216165,152.0888214
216300,152.1656189
216435,153.1564941
216570,152.5016479
216705,153.5743713
216840,153.7815247
216975,153.7187653
217110,154.2018433
217245,152.4456329
217380,153.7994232
217515,153.6288757
217650,154.5358429
217785,154.0137787
217920,154.5563965
218055,153.9816132
218190,155.1937256
218325,154.758606
218460,154.7675934
218595,154.766922
218730,154.4207916
218865,155.1185303
219000,155.0635681
219135,154.4425507
219270,154.7205658
219405,154.3755951
219540,155.7890472
219675,156.8260345
219810,155.6917877
219945,156.4313202
220080,155.7051544
220215,155.6321564
220350,156.4670563
220485,156.8763733
220620,156.2121277
220755,156.4680939
220890,155.8699341
221025,157.4701996
221160,158.1306915
221295,156.5910645
221430,157.3212585
221565,157.5738373
221700,156.4856262
221835,158.2067108
221970,158.072113
222105,157.5131836
222240,157.3418884
222375,158.4920502
222510,157.5041656
222645,159.4069672
222780,158.6690979
222915,157.8139343
223050,158.1559906
223185,158.2387238
223320,159.1323547
223455,159.4815521
223590,158.2335205
223725,158.506485
223860,158.0665894
223995,158.8748474
224130,160.5148773
224265,159.9283142
224400,159.9311523
224535,159.0901794
224670,159.37883
224805,159.2458191
224940,160.365921
225075,161.4438477
225210,160.6140594
225345,160.3116913
225480,159.9085693
225615,161.8124695
225750,161.0478058
225885,160.839035
226020,160.7260437
226155,160.6435089
226290,160.3347321
226425,161.1632233
226560,162.230957
226695,160.5238037
226830,161.2155609
226965,160.5822754
227100,162.4691772
227235,161.9558105
227370,161.1663971
227505,160.9473114
227640,160.9350739
227775,161.8198853
227910,161.838623
228045,160.7677765
228180,162.0402374
228315,160.853241
228450,161.8406677
228585,161.4880829
228720,161.3423615
228855,161.6490173
228990,161.9872894
229125,161.0970764
229260,162.3585358
229395,161.3186798
229530,160.5289154
229665,162.0252228
229800,162.5533905
229935,163.7683716
230070,162.1753082
230205,162.4649353
230340,162.297699
230475,162.1890411
230610,162.9622498
230745,162.9904938
230880,161.7636108
231015,162.289566
231150,162.9798279
231285,161.7189941
231420,164.0324249
231555,162.2916412
231690,162.8106079
231825,162.1383362
231960,162.1513824
232095,162.1022186
232230,162.8364258
232365,163.792984
232500,162.3653412
232635,162.3457489
232770,162.5384979
232905,161.965744
233040,162.8962402
233175,162.9594116
233310,162.1799774
233445,162.2140045
233580,161.8742065
233715,162.920929
233850,163.5730286
233985,162.0909119
234120,162.420578
234255,162.6402893
234390,163.4958191
234525,162.007019
234660,162.6616364
234795,161.3851013
234930,163.2848663
235065,161.4480438
235200,162.0773468
235335,161.4154053
235470,161.3598328
235605,161.0209198
235740,162.1824951
235875,163.4639587
236010,162.0707855
236145,161.0924683
236280,161.2355194
236415,161.0400238
236550,160.8215485
236685,161.5522003
236820,162.803421
236955,160.6738281
237090,161.2123871
237225,161.1439056
237360,160.706192
237495,161.115799
237630,161.3816833
237765,159.9115906
237900,160.1206818
238035,161.2219696
238170,159.9350586
238305,159.5772247
238440,160.6804352
238575,160.3516846
238710,159.5162048
238845,159.0172119
238980,160.1467743
239115,160.2455597
239250,159.3931732
239385,158.8997345
239520,159.8260498
239655,159.7281799
239790,158.6926422
239925,158.3486786
240060,159.3722076
240195,159.0041351
240330,158.0641632
240465,158.2041626
240600,158.7422028
240735,158.5411835
240870,158.0816803
241005,157.7596893
